Wavenumbers	Absorbance	
2831.500	0.2669272	
2831.000	0.26701	
2830.500	0.2656905	
2830.000	0.2630238	
2829.500	0.2590956	
2829.000	0.2540479	
2828.500	0.2480538	
2828.000	0.2412883	
2827.500	0.233933	
2827.000	0.2261636	
2826.500	0.2181513	
2826.000	0.2100424	
2825.500	0.2019596	
2825.000	0.1939967	
2824.500	0.186221	
2824.000	0.1786881	
2823.500	0.1714495	
2823.000	0.164546	
2822.500	0.1579961	
2822.000	0.151797	
2821.500	0.1459289	
2821.000	0.1403747	
2820.500	0.1351178	
2820.000	0.1301456	
2819.500	0.1254429	
2819.000	0.1209991	
2818.500	0.1168068	
2818.000	0.1128536	
2817.500	0.1091223	
2817.000	0.1055958	
2816.500	0.1022587	
2816.000	0.09910608	
2815.500	0.09613417	
2815.000	0.09333122	
2814.500	0.09068109	
2814.000	0.08816467	
2813.500	0.08577262	
2813.000	0.08350077	
2812.500	0.08134506	
2812.000	0.07929674	
2811.500	0.07734421	
2811.000	0.07547963	
2810.500	0.07369137	
2810.000	0.0719678	
2809.500	0.07030084	
2809.000	0.06868699	
2808.500	0.06712961	
2808.000	0.06563122	
2807.500	0.06419085	
2807.000	0.06280564	
2806.500	0.06147021	
2806.000	0.06017629	
2805.500	0.05891263	
2805.000	0.05766855	
2804.500	0.05643975	
2804.000	0.0552298	
2803.500	0.05405	
2803.000	0.05291031	
2802.500	0.05181303	
2802.000	0.05075192	
2801.500	0.04971769	
2801.000	0.04870358	
2800.500	0.04770436	
2800.000	0.04672052	
2799.500	0.04575974	
2799.000	0.04483765	
2798.500	0.04396771	
2798.000	0.04315282	
2797.500	0.04238083	
2797.000	0.04163248	
2796.500	0.04088872	
2796.000	0.04013696	
2795.500	0.039373	
2795.000	0.03860192	
2794.500	0.03783547	
2794.000	0.03708654	
2793.500	0.03636257	
2793.000	0.03566329	
2792.500	0.03498462	
2792.000	0.03432454	
2791.500	0.03368534	
2791.000	0.0330713	
2790.500	0.03248569	
2790.000	0.03193207	
2789.500	0.0314158	
2789.000	0.03093754	
2788.500	0.03048961	
2788.000	0.03005639	
2787.500	0.02962295	
2787.000	0.0291819	
2786.500	0.0287334	
2786.000	0.02828207	
2785.500	0.02783442	
2785.000	0.02739616	
2784.500	0.02696832	
2784.000	0.0265452	
2783.500	0.02611876	
2783.000	0.02568521	
2782.500	0.02524821	
2782.000	0.02481623	
2781.500	0.02439678	
2781.000	0.02399298	
2780.500	0.02360276	
2780.000	0.02322044	
2779.500	0.0228386	
2779.000	0.02244947	
2778.500	0.02204713	
2778.000	0.02163123	
2777.500	0.02120909	
2777.000	0.02079303	
2776.500	0.02039309	
2776.000	0.02001294	
2775.500	0.01965095	
2775.000	0.01930476	
2774.500	0.01897347	
2774.000	0.01865739	
2773.500	0.01835554	
2773.000	0.01806662	
2772.500	0.01779053	
2772.000	0.01753087	
2771.500	0.01729286	
2771.000	0.01707819	
2770.500	0.01688128	
2770.000	0.01669291	
2769.500	0.01650728	
2769.000	0.01632459	
2768.500	0.01614695	
2768.000	0.015974	
2767.500	0.01580219	
2767.000	0.01562709	
2766.500	0.01544613	
2766.000	0.01526188	
2765.500	0.01508329	
2765.000	0.01492109	
2764.500	0.01477876	
2764.000	0.0146505	
2763.500	0.01452883	
2763.000	0.01441332	
2762.500	0.01430987	
2762.000	0.01422275	
2761.500	0.01415043	
2761.000	0.0140886	
2760.500	0.01403337	
2760.000	0.0139817	
2759.500	0.01393074	
2759.000	0.01387842	
2758.500	0.01382352	
2758.000	0.01376448	
2757.500	0.01369949	
2757.000	0.01362964	
2756.500	0.01356191	
2756.000	0.01350775	
2755.500	0.01347657	
2755.000	0.01346885	
2754.500	0.0134764	
2754.000	0.01348941	
2753.500	0.01350615	
2753.000	0.0135326	
2752.500	0.013575	
2752.000	0.01363298	
2751.500	0.01370256	
2751.000	0.01378401	
2750.500	0.01388377	
2750.000	0.01400913	
2749.500	0.01416229	
2749.000	0.0143386	
2748.500	0.01452781	
2748.000	0.01471779	
2747.500	0.01490076	
2747.000	0.01507931	
2746.500	0.01526611	
2746.000	0.01547481	
2745.500	0.01570917	
2745.000	0.01596072	
2744.500	0.0162173	
2744.000	0.01647479	
2743.500	0.01674012	
2743.000	0.01702342	
2742.500	0.01732781	
2742.000	0.01765013	
2741.500	0.01798846	
2741.000	0.01834858	
2740.500	0.01873816	
2740.000	0.01915873	
2739.500	0.01960352	
2739.000	0.02006371	
2738.500	0.02053352	
2738.000	0.02101062	
2737.500	0.02149529	
2737.000	0.02199101	
2736.500	0.02250199	
2736.000	0.02302937	
2735.500	0.02356915	
2735.000	0.02411751	
2734.500	0.02467718	
2734.000	0.02525697	
2733.500	0.02586454	
2733.000	0.02649986	
2732.500	0.02715511	
2732.000	0.02781963	
2731.500	0.02848582	
2731.000	0.0291505	
2730.500	0.02981222	
2730.000	0.03046862	
2729.500	0.03111709	
2729.000	0.03175669	
2728.500	0.03238513	
2728.000	0.03299536	
2727.500	0.03357571	
2727.000	0.03411855	
2726.500	0.0346243	
2726.000	0.03509976	
2725.500	0.03554809	
2725.000	0.03596998	
2724.500	0.03636551	
2724.000	0.03673889	
2723.500	0.03709437	
2723.000	0.0374344	
2722.500	0.0377591	
2722.000	0.0380699	
2721.500	0.0383692	
2721.000	0.03865985	
2720.500	0.03894458	
2720.000	0.03922767	
2719.500	0.03951532	
2719.000	0.03981273	
2718.500	0.04012061	
2718.000	0.04043568	
2717.500	0.04075706	
2717.000	0.04109103	
2716.500	0.04144953	
2716.000	0.04184128	
2715.500	0.04226756	
2715.000	0.04272352	
2714.500	0.04320614	
2714.000	0.04371426	
2713.500	0.0442484	
2713.000	0.0448093	
2712.500	0.04540241	
2712.000	0.04603608	
2711.500	0.04671968	
2711.000	0.04745953	
2710.500	0.04826531	
2710.000	0.04914841	
2709.500	0.05012256	
2709.000	0.05119385	
2708.500	0.05236637	
2708.000	0.05363887	
2707.500	0.05501761	
2707.000	0.05650573	
2706.500	0.05811466	
2706.000	0.05985107	
2705.500	0.06172887	
2705.000	0.06375412	
2704.500	0.06593223	
2704.000	0.06826483	
2703.500	0.07076648	
2703.000	0.07345857	
2702.500	0.07636828	
2702.000	0.07951702	
2701.500	0.08292247	
2701.000	0.08659864	
2700.500	0.09058368	
2700.000	0.09492919	
2699.500	0.09971599	
2699.000	0.1050225	
2698.500	0.1109291	
2698.000	0.117513	
2697.500	0.1248743	
2697.000	0.1331235	
2696.500	0.142427	
2696.000	0.1529956	
2695.500	0.1650561	
2695.000	0.1788788	
2694.500	0.1948299	
2694.000	0.2132989	
2693.500	0.2348457	
2693.000	0.2600558	
2692.500	0.2896649	
2692.000	0.3242888	
2691.500	0.3645203	
2691.000	0.4105427	
2690.500	0.4619891	
2690.000	0.5176499	
2689.500	0.5755301	
2689.000	0.6330791	
2688.500	0.687461	
2688.000	0.7359072	
2687.500	0.7758196	
2687.000	0.8052297	
2686.500	0.8224017	
2686.000	0.8266352	
2685.500	0.8174859	
2685.000	0.7955987	
2684.500	0.7619559	
2684.000	0.7183247	
2683.500	0.6669414	
2683.000	0.6105515	
2682.500	0.5519911	
2682.000	0.4940649	
2681.500	0.4391685	
2681.000	0.3890597	
2680.500	0.3447173	
2680.000	0.3062615	
2679.500	0.2733845	
2679.000	0.2454306	
2678.500	0.2217626	
2678.000	0.2016347	
2677.500	0.184476	
2677.000	0.1697309	
2676.500	0.1569693	
2676.000	0.1458091	
2675.500	0.1359702	
2675.000	0.1272019	
2674.500	0.1193075	
2674.000	0.1121357	
2673.500	0.1055733	
2673.000	0.09950923	
2672.500	0.09385176	
2672.000	0.08853013	
2671.500	0.08349327	
2671.000	0.07870856	
2670.500	0.07416019	
2670.000	0.06983886	
2669.500	0.06574105	
2669.000	0.06187289	
2668.500	0.05823974	
2668.000	0.05483987	
2667.500	0.05166711	
2667.000	0.04871622	
2666.500	0.04597995	
2666.000	0.04345282	
2665.500	0.04111865	
2665.000	0.03896813	
2664.500	0.03698741	
2664.000	0.0351666	
2663.500	0.03349197	
2663.000	0.03195018	
2662.500	0.03052318	
2662.000	0.02919567	
2661.500	0.02795616	
2661.000	0.02679777	
2660.500	0.02571528	
2660.000	0.02470506	
2659.500	0.02376321	
2659.000	0.02288726	
2658.500	0.02207122	
2658.000	0.02130689	
2657.500	0.02058518	
2657.000	0.01990268	
2656.500	0.01925814	
2656.000	0.01865009	
2655.500	0.0180757	
2655.000	0.01753241	
2654.500	0.01701714	
2654.000	0.0165259	
2653.500	0.01605555	
2653.000	0.01560581	
2652.500	0.01517742	
2652.000	0.01477092	
2651.500	0.01438562	
2651.000	0.01402204	
2650.500	0.01368151	
2650.000	0.01336583	
2649.500	0.0130742	
2649.000	0.01280126	
2648.500	0.01253578	
2648.000	0.01226573	
2647.500	0.01198709	
2647.000	0.01170794	
2646.500	0.01144218	
2646.000	0.01119951	
2645.500	0.01098071	
2645.000	0.01078001	
2644.500	0.01058883	
2644.000	0.01039818	
2643.500	0.01020204	
2643.000	0.00999952	
2642.500	0.009794138	
2642.000	0.009591114	
2641.500	0.009396167	
2641.000	0.009216004	
2640.500	0.009055991	
2640.000	0.008916049	
2639.500	0.008788721	
2639.000	0.008663676	
2638.500	0.008533919	
2638.000	0.00840052	
2637.500	0.008272611	
2637.000	0.008162815	
2636.500	0.008080467	
2636.000	0.008026385	
2635.500	0.007993388	
2635.000	0.007970777	
2634.500	0.007949404	
2634.000	0.007925056	
2633.500	0.007898972	
2633.000	0.007874771	
2632.500	0.007853761	
2632.000	0.007833629	
2631.500	0.007812398	
2631.000	0.007791644	
2630.500	0.007773146	
2630.000	0.007753143	
2629.500	0.00772326	
2629.000	0.007678116	
2628.500	0.007620901	
2628.000	0.007560809	
2627.500	0.007506465	
2627.000	0.007461913	
2626.500	0.007426604	
2626.000	0.007397963	
2625.500	0.007374607	
2625.000	0.007358295	
2624.500	0.00735232	
2624.000	0.007358892	
2623.500	0.007378047	
2623.000	0.007410125	
2622.500	0.007456879	
2622.000	0.007519678	
2621.500	0.00759676	
2621.000	0.007682197	
2620.500	0.007766376	
2620.000	0.007839254	
2619.500	0.007896103	
2619.000	0.007941746	
2618.500	0.007987278	
2618.000	0.008040535	
2617.500	0.008100044	
2617.000	0.008158996	
2616.500	0.008214082	
2616.000	0.00826892	
2615.500	0.008329399	
2615.000	0.008397697	
2614.500	0.00847159	
2614.000	0.008548869	
2613.500	0.008630381	
2613.000	0.008718673	
2612.500	0.00881387	
2612.000	0.008912491	
2611.500	0.009010324	
2611.000	0.009106519	
2610.500	0.009204887	
2610.000	0.009313179	
2609.500	0.009440218	
2609.000	0.009590617	
2608.500	0.009759114	
2608.000	0.009931468	
2607.500	0.01009476	
2607.000	0.01024827	
2606.500	0.01040316	
2606.000	0.01057131	
2605.500	0.01075693	
2605.000	0.01095803	
2604.500	0.01117182	
2604.000	0.01139569	
2603.500	0.01162514	
2603.000	0.01185437	
2602.500	0.01207851	
2602.000	0.0122944	
2601.500	0.01250053	
2601.000	0.01269935	
2600.500	0.01289968	
2600.000	0.01311359	
2599.500	0.01334788	
2599.000	0.01359952	
2598.500	0.0138601	
2598.000	0.01412586	
2597.500	0.01440186	
2597.000	0.01469661	
2596.500	0.01501311	
2596.000	0.01534643	
2595.500	0.0156892	
2595.000	0.01603786	
2594.500	0.01639336	
2594.000	0.01675752	
2593.500	0.01712978	
2593.000	0.01750585	
2592.500	0.0178773	
2592.000	0.01823378	
2591.500	0.0185693	
2591.000	0.01888711	
2590.500	0.019196	
2590.000	0.01950052	
2589.500	0.0197969	
2589.000	0.02007922	
2588.500	0.02034753	
2588.000	0.02060765	
2587.500	0.02086481	
2587.000	0.02111897	
2586.500	0.02136541	
2586.000	0.02159744	
2585.500	0.02180999	
2585.000	0.02200266	
2584.500	0.02218077	
2584.000	0.02235129	
2583.500	0.02251732	
2583.000	0.02267745	
2582.500	0.02283099	
2582.000	0.02298251	
2581.500	0.02314088	
2581.000	0.02331376	
2580.500	0.02350257	
2580.000	0.02370139	
2579.500	0.0239002	
2579.000	0.02409086	
2578.500	0.02427151	
2578.000	0.02444633	
2577.500	0.024621	
2577.000	0.02479806	
2576.500	0.02497547	
2576.000	0.02514874	
2575.500	0.0253147	
2575.000	0.02547362	
2574.500	0.02562832	
2574.000	0.02578048	
2573.500	0.02592862	
2573.000	0.02606938	
2572.500	0.02620023	
2572.000	0.0263208	
2571.500	0.02643296	
2571.000	0.02654058	
2570.500	0.02664827	
2570.000	0.02675808	
2569.500	0.02686733	
2569.000	0.02697129	
2568.500	0.02706901	
2568.000	0.02716547	
2567.500	0.0272672	
2567.000	0.02737676	
2566.500	0.02749213	
2566.000	0.02761098	
2565.500	0.02773362	
2565.000	0.02786246	
2564.500	0.02799964	
2564.000	0.02814608	
2563.500	0.02830166	
2563.000	0.02846714	
2562.500	0.02864587	
2562.000	0.02884494	
2561.500	0.02907293	
2561.000	0.02933518	
2560.500	0.02963044	
2560.000	0.02995203	
2559.500	0.03029336	
2559.000	0.03065271	
2558.500	0.03103319	
2558.000	0.03143992	
2557.500	0.0318762	
2557.000	0.03234234	
2556.500	0.03283408	
2556.000	0.0333432	
2555.500	0.03385996	
2555.000	0.03437933	
2554.500	0.0349049	
2554.000	0.03544757	
2553.500	0.03602111	
2553.000	0.03663635	
2552.500	0.03729868	
2552.000	0.03800733	
2551.500	0.03875768	
2551.000	0.03954439	
2550.500	0.04036661	
2550.000	0.04122803	
2549.500	0.04213294	
2549.000	0.04308322	
2548.500	0.04407693	
2548.000	0.04511565	
2547.500	0.04620751	
2547.000	0.04736361	
2546.500	0.04858959	
2546.000	0.049886	
2545.500	0.05125305	
2545.000	0.05269572	
2544.500	0.05422068	
2544.000	0.0558337	
2543.500	0.05753527	
2543.000	0.05932389	
2542.500	0.06119591	
2542.000	0.06315107	
2541.500	0.065196	
2541.000	0.06734542	
2540.500	0.06961257	
2540.000	0.07200287	
2539.500	0.07451323	
2539.000	0.07714265	
2538.500	0.07989387	
2538.000	0.08277985	
2537.500	0.08581547	
2537.000	0.08901583	
2536.500	0.09239157	
2536.000	0.09595138	
2535.500	0.09970323	
2535.000	0.103662	
2534.500	0.1078387	
2534.000	0.1122446	
2533.500	0.1168821	
2533.000	0.1217646	
2532.500	0.1269118	
2532.000	0.132355	
2531.500	0.138119	
2531.000	0.1442275	
2530.500	0.1507008	
2530.000	0.1575609	
2529.500	0.1648226	
2529.000	0.1724988	
2528.500	0.1805864	
2528.000	0.1890641	
2527.500	0.1978791	
2527.000	0.2069438	
2526.500	0.2161377	
2526.000	0.2253114	
2525.500	0.2342872	
2525.000	0.2428427	
2524.500	0.2507249	
2524.000	0.2576408	
2523.500	0.2633245	
2523.000	0.2675432	
2522.500	0.2701214	
2522.000	0.270924	
2521.500	0.2698747	
2521.000	0.2669444	
2520.500	0.262204	
2520.000	0.2557796	
2519.500	0.2478507	
2519.000	0.2386509	
2518.500	0.2284576	
2518.000	0.2175633	
2517.500	0.2062607	
2517.000	0.1948208	
2516.500	0.1834896	
2516.000	0.1724795	
2515.500	0.1619476	
2515.000	0.1519913	
2514.500	0.1426528	
2514.000	0.1339495	
2513.500	0.1258856	
2513.000	0.1184575	
2512.500	0.1116411	
2512.000	0.1053987	
2511.500	0.09968424	
2511.000	0.0944488	
2510.500	0.08964951	
2510.000	0.08524333	
2509.500	0.08119673	
2509.000	0.07748914	
2508.500	0.07410365	
2508.000	0.07101314	
2507.500	0.0681785	
2507.000	0.06556477	
2506.500	0.06315176	
2506.000	0.06093073	
2505.500	0.05889229	
2505.000	0.05702005	
2504.500	0.05529351	
2504.000	0.05369664	
2503.500	0.05221288	
2503.000	0.05082342	
2502.500	0.04950806	
2502.000	0.04825058	
2501.500	0.04704203	
2501.000	0.04588282	
2500.500	0.04477814	
2500.000	0.04373579	
2499.500	0.04276095	
2499.000	0.04185333	
2498.500	0.04100523	
2498.000	0.04020259	
2497.500	0.03943297	
2497.000	0.03869417	
2496.500	0.03799446	
2496.000	0.03734581	
2495.500	0.03675233	
2495.000	0.03620848	
2494.500	0.03570366	
2494.000	0.03523023	
2493.500	0.0347847	
2493.000	0.03436567	
2492.500	0.03396958	
2492.000	0.03359089	
2491.500	0.03322558	
2491.000	0.03287384	
2490.500	0.03253943	
2490.000	0.0322254	
2489.500	0.03193301	
2489.000	0.03166334	
2488.500	0.0314188	
2488.000	0.03120176	
2487.500	0.03101229	
2487.000	0.03085054	
2486.500	0.03071742	
2486.000	0.03061244	
2485.500	0.03053085	
2485.000	0.03046622	
2484.500	0.03041618	
2484.000	0.03038401	
2483.500	0.03037156	
2483.000	0.03037363	
2482.500	0.03037995	
2482.000	0.03038284	
2481.500	0.0303816	
2481.000	0.0303807	
2480.500	0.03038456	
2480.000	0.0303943	
2479.500	0.03040829	
2479.000	0.03042487	
2478.500	0.03044405	
2478.000	0.03046765	
2477.500	0.03049832	
2477.000	0.03053961	
2476.500	0.03059531	
2476.000	0.03066871	
2475.500	0.03076203	
2475.000	0.03087652	
2474.500	0.03101128	
2474.000	0.03116197	
2473.500	0.03132161	
2473.000	0.03148486	
2472.500	0.03164994	
2472.000	0.03181631	
2471.500	0.03198221	
2471.000	0.03214789	
2470.500	0.03231935	
2470.000	0.03250501	
2469.500	0.03270721	
2469.000	0.03291948	
2468.500	0.03313322	
2468.000	0.03334501	
2467.500	0.03355679	
2467.000	0.03377184	
2466.500	0.03399255	
2466.000	0.03422135	
2465.500	0.03446112	
2465.000	0.03471496	
2464.500	0.0349867	
2464.000	0.03528062	
2463.500	0.03559857	
2463.000	0.03593775	
2462.500	0.03629135	
2462.000	0.03665334	
2461.500	0.03702203	
2461.000	0.03740099	
2460.500	0.03779522	
2460.000	0.03820582	
2459.500	0.03862716	
2459.000	0.03905	
2458.500	0.0394685	
2458.000	0.03988453	
2457.500	0.0403051	
2457.000	0.04073663	
2456.500	0.04118184	
2456.000	0.04164052	
2455.500	0.04211127	
2455.000	0.04259298	
2454.500	0.04308638	
2454.000	0.04359647	
2453.500	0.04413106	
2453.000	0.04469738	
2452.500	0.04529702	
2452.000	0.0459245	
2451.500	0.04657063	
2451.000	0.04722926	
2450.500	0.04790115	
2450.000	0.04859129	
2449.500	0.04930282	
2449.000	0.05003614	
2448.500	0.05079195	
2448.000	0.05157392	
2447.500	0.05238623	
2447.000	0.0532308	
2446.500	0.05410867	
2446.000	0.05502468	
2445.500	0.05598536	
2445.000	0.05699356	
2444.500	0.05804634	
2444.000	0.05913856	
2443.500	0.06026722	
2443.000	0.061431	
2442.500	0.06262831	
2442.000	0.06386047	
2441.500	0.06513524	
2441.000	0.06646695	
2440.500	0.06786882	
2440.000	0.06934665	
2439.500	0.07089877	
2439.000	0.07252018	
2438.500	0.07420463	
2438.000	0.07594799	
2437.500	0.07775266	
2437.000	0.07963366	
2436.500	0.08161547	
2436.000	0.08372054	
2435.500	0.08595653	
2435.000	0.08831869	
2434.500	0.09079852	
2434.000	0.09339592	
2433.500	0.09612099	
2433.000	0.09899126	
2432.500	0.10202	
2432.000	0.1052151	
2431.500	0.1085795	
2431.000	0.1121225	
2430.500	0.1158638	
2430.000	0.1198284	
2429.500	0.1240368	
2429.000	0.128501	
2428.500	0.1332257	
2428.000	0.1382206	
2427.500	0.1435056	
2427.000	0.1491119	
2426.500	0.1550687	
2426.000	0.1613935	
2425.500	0.1680936	
2425.000	0.1751908	
2424.500	0.182727	
2424.000	0.1907608	
2423.500	0.1993397	
2423.000	0.2084932	
2422.500	0.2182376	
2422.000	0.2286085	
2421.500	0.239656	
2421.000	0.251455	
2420.500	0.2640698	
2420.000	0.277542	
2419.500	0.2918686	
2419.000	0.3070307	
2418.500	0.3230225	
2418.000	0.339849	
2417.500	0.3574983	
2417.000	0.3758993	
2416.500	0.3949033	
2416.000	0.4142834	
2415.500	0.4337447	
2415.000	0.4529297	
2414.500	0.4714295	
2414.000	0.4887721	
2413.500	0.5044488	
2413.000	0.5179351	
2412.500	0.5288013	
2412.000	0.5366436	
2411.500	0.5411663	
2411.000	0.5421414	
2410.500	0.5394337	
2410.000	0.533013	
2409.500	0.5230169	
2409.000	0.5096922	
2408.500	0.493474	
2408.000	0.4748427	
2407.500	0.4543442	
2407.000	0.4325259	
2406.500	0.409914	
2406.000	0.3870127	
2405.500	0.3642753	
2405.000	0.3420883	
2404.500	0.3207535	
2404.000	0.3004946	
2403.500	0.2814535	
2403.000	0.2637299	
2402.500	0.2473749	
2402.000	0.2323867	
2401.500	0.2187059	
2401.000	0.2062483	
2400.500	0.1949098	
2400.000	0.1846015	
2399.500	0.1752243	
2399.000	0.1666992	
2398.500	0.158939	
2398.000	0.1518761	
2397.500	0.1454484	
2397.000	0.1395967	
2396.500	0.1342475	
2396.000	0.1294152	
2395.500	0.1250889	
2395.000	0.121111	
2394.500	0.1174617	
2394.000	0.1140879	
2393.500	0.1109634	
2393.000	0.1080625	
2392.500	0.1053749	
2392.000	0.1028872	
2391.500	0.1005806	
2391.000	0.09843223	
2390.500	0.09642241	
2390.000	0.09453924	
2389.500	0.09277914	
2389.000	0.09115112	
2388.500	0.08965942	
2388.000	0.08831932	
2387.500	0.08714937	
2387.000	0.08616007	
2386.500	0.08536087	
2386.000	0.08478414	
2385.500	0.08436817	
2385.000	0.08402079	
2384.500	0.08382825	
2384.000	0.08377579	
2383.500	0.08388003	
2383.000	0.08414245	
2382.500	0.08457752	
2382.000	0.08519702	
2381.500	0.08600757	
2381.000	0.08701052	
2380.500	0.08820611	
2380.000	0.08959514	
2379.500	0.09117827	
2379.000	0.09295179	
2378.500	0.09491044	
2378.000	0.0970541	
2377.500	0.09938405	
2377.000	0.1019023	
2376.500	0.1046031	
2376.000	0.1074749	
2375.500	0.1104966	
2375.000	0.113647	
2374.500	0.1169083	
2374.000	0.120265	
2373.500	0.1236958	
2373.000	0.1271742	
2372.500	0.1306758	
2372.000	0.1341854	
2371.500	0.1376947	
2371.000	0.1411977	
2370.500	0.1446878	
2370.000	0.1481553	
2369.500	0.1515845	
2369.000	0.1549536	
2368.500	0.1582406	
2368.000	0.1614215	
2367.500	0.1644721	
2367.000	0.1673683	
2366.500	0.1700947	
2366.000	0.1726453	
2365.500	0.1750172	
2365.000	0.1772031	
2364.500	0.1791954	
2364.000	0.1809857	
2363.500	0.182563	
2363.000	0.1839201	
2362.500	0.1850493	
2362.000	0.1859517	
2361.500	0.1866258	
2361.000	0.18708	
2360.500	0.1873239	
2360.000	0.1873753	
2359.500	0.1872377	
2359.000	0.1869022	
2358.500	0.1863443	
2358.000	0.1855431	
2357.500	0.1844789	
2357.000	0.1831512	
2356.500	0.1815642	
2356.000	0.1797223	
2355.500	0.1776031	
2355.000	0.1751628	
2354.500	0.1723542	
2354.000	0.1691808	
2353.500	0.1657153	
2353.000	0.1621115	
2352.500	0.1585798	
2352.000	0.1553401	
2351.500	0.1525993	
2351.000	0.1505219	
2350.500	0.1492516	
2350.000	0.1488791	
2349.500	0.1494634	
2349.000	0.1509991	
2348.500	0.1534564	
2348.000	0.1567555	
2347.500	0.1607937	
2347.000	0.1654272	
2346.500	0.170492	
2346.000	0.1757991	
2345.500	0.1811463	
2345.000	0.1863425	
2344.500	0.1912568	
2344.000	0.1958439	
2343.500	0.2001275	
2343.000	0.2041724	
2342.500	0.20805	
2342.000	0.2118188	
2341.500	0.2155013	
2341.000	0.2190911	
2340.500	0.2225701	
2340.000	0.2259248	
2339.500	0.2291381	
2339.000	0.2321929	
2338.500	0.2350816	
2338.000	0.2378191	
2337.500	0.2404333	
2337.000	0.2429663	
2336.500	0.245477	
2336.000	0.2480355	
2335.500	0.250703	
2335.000	0.2535214	
2334.500	0.2565336	
2334.000	0.2597838	
2333.500	0.2633087	
2333.000	0.2671146	
2332.500	0.271205	
2332.000	0.2755837	
2331.500	0.2802563	
2331.000	0.2852225	
2330.500	0.290498	
2330.000	0.2961167	
2329.500	0.3021142	
2329.000	0.3085019	
2328.500	0.315371	
2328.000	0.3226746	
2327.500	0.3306648	
2327.000	0.3390286	
2326.500	0.3483921	
2326.000	0.3576135	
2325.500	0.3671915	
2325.000	0.3843942	
2324.500	0.4001547	
2324.000	0.4077407	
2323.500	0.4162785	
2323.000	0.4334257	
2322.500	0.4508186	
2322.000	0.4611629	
2321.500	0.4730488	
2321.000	0.4946624	
2320.500	0.5194921	
2320.000	0.5392946	
2319.500	0.5605263	
2319.000	0.5917233	
2318.500	0.6292008	
2318.000	0.6644393	
2317.500	0.7013554	
2317.000	0.7482079	
2316.500	0.8045142	
2316.000	0.8619414	
2315.500	0.9234987	
2315.000	0.9982951	
2314.500	1.077962	
2314.000	1.160894	
2313.500	1.256926	
2313.000	1.367935	
2312.500	1.484266	
2312.000	1.602403	
2311.500	1.733245	
2311.000	1.879964	
2310.500	2.029635	
2310.000	2.174488	
2309.500	2.320037	
2309.000	2.463752	
2308.500	2.593684	
2308.000	2.703123	
2307.500	2.794052	
2307.000	2.862339	
2306.500	2.898789	
2306.000	2.900611	
2305.500	2.874604	
2305.000	2.82401	
2304.500	2.745538	
2304.000	2.639561	
2303.500	2.51542	
2303.000	2.379966	
2302.500	2.232782	
2302.000	2.076692	
2301.500	1.924432	
2301.000	1.782263	
2300.500	1.645003	
2300.000	1.511712	
2299.500	1.389533	
2299.000	1.281758	
2298.500	1.185901	
2298.000	1.097807	
2297.500	1.016157	
2297.000	0.9420251	
2296.500	0.8763124	
2296.000	0.8172335	
2295.500	0.7627009	
2295.000	0.7128463	
2294.500	0.6689289	
2294.000	0.6303771	
2293.500	0.5947359	
2293.000	0.5610539	
2292.500	0.5303512	
2292.000	0.5030762	
2291.500	0.4778692	
2291.000	0.453447	
2290.500	0.4299796	
2290.000	0.4084162	
2289.500	0.3887437	
2289.000	0.3697926	
2288.500	0.3511033	
2288.000	0.3333244	
2287.500	0.3169893	
2287.000	0.3017147	
2286.500	0.2868583	
2286.000	0.2725514	
2285.500	0.2593218	
2285.000	0.2471502	
2284.500	0.2357201	
2284.000	0.22485	
2283.500	0.2145629	
2283.000	0.2051176	
2282.500	0.1964777	
2282.000	0.1882596	
2281.500	0.1801944	
2281.000	0.1722885	
2280.500	0.1652385	
2280.000	0.1588446	
2279.500	0.1530021	
2279.000	0.1475629	
2278.500	0.1425579	
2278.000	0.1380614	
2277.500	0.1339704	
2277.000	0.1301269	
2276.500	0.1265434	
2276.000	0.1232911	
2275.500	0.1202827	
2275.000	0.1174079	
2274.500	0.1146844	
2274.000	0.1120523	
2273.500	0.1094197	
2273.000	0.1068256	
2272.500	0.104241	
2272.000	0.1015383	
2271.500	0.09863375	
2271.000	0.09576373	
2270.500	0.09340468	
2270.000	0.0911079	
2269.500	0.08892649	
2269.000	0.08682591	
2268.500	0.08482094	
2268.000	0.0829004	
2267.500	0.08106579	
2267.000	0.07931465	
2266.500	0.0776469	
2266.000	0.07605913	
2265.500	0.07454248	
2265.000	0.07308837	
2264.500	0.0716904	
2264.000	0.07034609	
2263.500	0.06905263	
2263.000	0.06780317	
2262.500	0.06658792	
2262.000	0.06539873	
2261.500	0.06423367	
2261.000	0.06309519	
2260.500	0.06198641	
2260.000	0.06091068	
2259.500	0.05987249	
2259.000	0.0588749	
2258.500	0.05791615	
2258.000	0.05699138	
2257.500	0.05609711	
2257.000	0.0552321	
2256.500	0.05439335	
2256.000	0.0535749	
2255.500	0.05277239	
2255.000	0.05198532	
2254.500	0.05121549	
2254.000	0.0504627	
2253.500	0.04972481	
2253.000	0.04899988	
2252.500	0.04828643	
2252.000	0.04758212	
2251.500	0.04688378	
2251.000	0.04618884	
2250.500	0.04549624	
2250.000	0.04480648	
2249.500	0.04412155	
2249.000	0.04344428	
2248.500	0.04277734	
2248.000	0.04212173	
2247.500	0.04147543	
2247.000	0.04083244	
2246.500	0.04018463	
2246.000	0.03952713	
